date,country,Anmeldungen in Deutschland,Suche nach Gehalt in Deutschland (Google Trends Index)
2015-07-01,Österreich,138.63275039745628,416.22377622377627
2015-08-01,Frankreich,123.71658888417481,166.52267818574518
2015-08-01,Niederlande,142.96028880866425,99.69551979121357
2015-08-01,Polen,190.9209769363527,460.3907637655418
2015-08-01,Rumänien,321.13957645019775,189.70358814352574
2015-08-01,Schweiz,149.3936944219887,415.78531965272293
2015-08-01,Vereinigtes Königreich,178.71584968931847,198.73925501432666
2015-08-01,Österreich,132.27344992050874,401.1188811188812
2015-09-01,Frankreich,224.69240560033944,193.73650107991364
2015-09-01,Niederlande,162.96453599490337,255.7633753806003
2015-09-01,Polen,193.37900737409132,507.2824156305506
2015-09-01,Rumänien,351.41092996804423,224.02496099843995
2015-09-01,Schweiz,211.47938561034763,377.9005524861878
2015-09-01,Vereinigtes Königreich,221.56031166781736,244.1260744985674
2015-09-01,Österreich,163.22204557498674,538.7412587412587
2015-10-01,Frankreich,195.75731862537123,163.2829373650108
2015-10-01,Niederlande,134.04119770651943,107.00304480208787
2015-10-01,Polen,174.65613723131634,407.1047957371225
2015-10-01,Rumänien,312.7714889237935,146.64586583463338
2015-10-01,Schweiz,204.20371867421184,339.0686661404893
2015-10-01,Vereinigtes Königreich,174.5734293322813,290.8882521489972
2015-10-01,Österreich,163.54001059883413,426.29370629370635
2015-11-01,Frankreich,86.72040729741197,104.96760259179266
2015-11-01,Niederlande,111.99830112550436,172.24880382775123
2015-11-01,Polen,121.83463207991214,375.133214920071
2015-11-01,Rumänien,222.49363592048965,96.72386895475819
2015-11-01,Schweiz,111.31770412287794,329.5974743488556
2015-11-01,Vereinigtes Königreich,116.10612486438505,228.9971346704871
2015-11-01,Österreich,121.03868574456811,592.4475524475525
2015-12-01,Frankreich,63.8947815019092,192.44060475161987
2015-12-01,Niederlande,92.88596304947971,100.21748586341887
2015-12-01,Polen,79.1485800951833,289.87566607460036
2015-12-01,Rumänien,143.6711260358555,121.06084243369735
2015-12-01,Schweiz,82.70008084074374,188.4767166535122
2015-12-01,Vereinigtes Königreich,83.20347174277542,190.487106017192
2015-12-01,Österreich,90.62003179650239,193.006993006993
2016-01-01,Frankreich,131.69282986847688,141.2526997840173
2016-01-01,Niederlande,155.31960076449352,165.98521096128752
2016-01-01,Polen,160.90162648397052,358.0817051509769
2016-01-01,Rumänien,310.52916644099014,194.07176287051485
2016-01-01,Schweiz,173.6459175424414,237.72691397000781
2016-01-01,Vereinigtes Königreich,136.58151691488314,200.80229226361038
2016-01-01,Österreich,229.35877053524112,360.83916083916085
2016-02-01,Frankreich,95.12091641917692,215.11879049676028
2016-02-01,Niederlande,114.03695052028031,164.94127881687692
2016-02-01,Polen,134.09340515663405,471.0479573712256
2016-02-01,Rumänien,268.93245951362184,104.21216848673947
2016-02-01,Schweiz,92.88601455133387,303.07813733228096
2016-02-01,Vereinigtes Königreich,109.24154255843771,241.37535816618913
2016-02-01,Österreich,119.13089560148384,454.825174825175
2016-03-01,Frankreich,110.81883750530335,191.14470842332616
2016-03-01,Niederlande,110.59672966659588,124.22792518486298
2016-03-01,Polen,134.35489775639348,328.24156305506216
2016-03-01,Rumänien,287.2610085034935,102.34009360374414
2016-03-01,Schweiz,122.47372675828618,304.02525651144424
2016-03-01,Vereinigtes Königreich,113.8573823848506,210.42979942693415
2016-03-01,Österreich,123.90037095919449,339.02097902097904
2016-04-01,Frankreich,109.29147221043701,115.98272138228943
2016-04-01,Niederlande,120.15289870460819,207.74249673771203
2016-04-01,Polen,150.56743894147795,270.6927175843694
2016-04-01,Rumänien,299.56128473162545,114.1965678627145
2016-04-01,Schweiz,120.53354890864996,359.90528808208364
2016-04-01,Vereinigtes Königreich,114.92257619094586,206.30372492836676
2016-04-01,Österreich,119.7668256491786,575.6643356643357
2016-05-01,Frankreich,81.45948239287229,144.4924406047516
2016-05-01,Niederlande,97.34550860055214,110.65680730752501
2016-05-01,Polen,143.95690601955963,517.9396092362344
2016-05-01,Rumänien,307.8968748307426,148.5179407176287
2016-05-01,Schweiz,98.94907033144705,274.66456195737965
2016-05-01,Vereinigtes Königreich,100.95670184436337,219.3696275071633
2016-05-01,Österreich,94.75357710651828,433.00699300699296
2016-06-01,Frankreich,85.61731014000848,200.86393088552916
2016-06-01,Niederlande,93.7778721596942,156.58982166159197
2016-06-01,Polen,168.64180743684955,496.62522202486673
2016-06-01,Rumänien,329.3939229810973,219.03276131045243
2016-06-01,Schweiz,95.55375909458368,146.80347277032357
2016-06-01,Vereinigtes Königreich,115.1592859256337,372.0343839541548
2016-06-01,Österreich,100.47694753577106,557.2027972027973
2016-07-01,Frankreich,104.03054730589733,256.5874730021598
2016-07-01,Niederlande,119.64323635591421,126.83775554588954
2016-07-01,Polen,163.8303436012761,584.0142095914744
2016-07-01,Rumänien,292.28186101933596,184.71138845553824
2016-07-01,Schweiz,114.95553759094584,355.1696921862667
2016-07-01,Vereinigtes Königreich,135.98974257816354,281.2607449856734
2016-07-01,Österreich,109.80392156862746,332.3076923076923
2016-08-01,Frankreich,142.29953330504878,154.85961123110152
2016-08-01,Niederlande,149.07623699299214,66.28969117007395
2016-08-01,Polen,148.0466502797971,471.0479573712256
2016-08-01,Rumänien,305.4270703569301,251.4820592823713
2016-08-01,Schweiz,166.3702506063056,243.40962904498818
2016-08-01,Vereinigtes Königreich,191.26146562777396,161.60458452722065
2016-08-01,Österreich,135.24112347641758,433.00699300699296
2016-09-01,Frankreich,221.72252863809928,132.1814254859611
2016-09-01,Niederlande,146.7827564238692,101.7833840800348
2016-09-01,Polen,151.05904502902567,385.7904085257549
2016-09-01,Rumänien,338.94816660347726,252.10608424336976
2016-09-01,Schweiz,218.99757477768796,186.58247829518544
2016-09-01,Vereinigtes Königreich,225.9394417595424,176.0458452722063
2016-09-01,Österreich,155.27291997880232,496.7832167832168
2016-10-01,Frankreich,200.25456088247773,176.2419006479481
2016-10-01,Niederlande,124.10278190698662,264.6367986080905
2016-10-01,Polen,135.42178756341195,330.3730017761989
2016-10-01,Rumänien,296.16530358013324,170.98283931357255
2016-10-01,Schweiz,170.0080840743735,219.73164956590367
2016-10-01,Vereinigtes Königreich,176.70381694447187,270.94555873925503
2016-10-01,Österreich,151.35135135135135,271.88811188811195
2016-11-01,Frankreich,92.4056003394145,202.8077753779698
2016-11-01,Niederlande,107.28392440008494,118.48629839060463
2016-11-01,Polen,112.94388368809163,577.6198934280641
2016-11-01,Rumänien,252.5375074473271,120.43681747269892
2016-11-01,Schweiz,110.59013742926436,224.46724546172055
2016-11-01,Vereinigtes Königreich,124.2726107111155,308.08022922636104
2016-11-01,Österreich,97.8272390037096,191.32867132867133
2016-12-01,Frankreich,61.68858718710225,133.47732181425485
2016-12-01,Niederlande,102.44213208749203,107.52501087429319
2016-12-01,Polen,64.13890486899221,147.06927175843697
2016-12-01,Rumänien,158.58744516059147,121.6848673946958
2016-12-01,Schweiz,83.1851253031528,359.90528808208364
2016-12-01,Vereinigtes Königreich,81.90156820199232,177.42120343839537
2016-12-01,Österreich,78.32538420773714,130.9090909090909
2017-01-01,Frankreich,114.21298260500636,207.34341252699787
2017-01-01,Niederlande,114.5466128689743,161.80948238364508
2017-01-01,Polen,127.89080069034047,677.797513321492
2017-01-01,Rumänien,293.5817581108163,160.99843993759745
2017-01-01,Schweiz,147.696038803557,399.68429360694546
2017-01-01,Vereinigtes Königreich,133.2675806292534,324.58452722063043
2017-01-01,Österreich,115.52729199788023,339.02097902097904
2017-02-01,Frankreich,101.82435299109036,209.9352051835853
2017-02-01,Niederlande,105.50010617965597,220.7916485428447
2017-02-01,Polen,117.95408189948225,526.4653641207815
2017-02-01,Rumänien,287.6672263445811,195.31981279251173
2017-02-01,Schweiz,113.01535974130962,263.2991318074191
2017-02-01,Vereinigtes Königreich,116.69789920110465,251.69054441260747
2017-02-01,Österreich,109.59194488606255,281.958041958042
2017-03-01,Frankreich,106.83071701315232,155.5075593952484
2017-03-01,Niederlande,114.80144404332128,219.2257503262288
2017-03-01,Polen,139.00946603211128,479.57371225577265
2017-03-01,Rumänien,305.26458322049507,118.5647425897036
2017-03-01,Schweiz,119.32093775262733,289.8184688239937
2017-03-01,Vereinigtes Königreich,133.62264523128516,302.5787965616046
2017-03-01,Österreich,102.49072602013779,454.825174825175
2017-04-01,Frankreich,95.46033092914722,228.72570194384448
2017-04-01,Niederlande,96.07135272881715,165.98521096128752
2017-04-01,Polen,110.68458762617017,321.8472468916519
2017-04-01,Rumänien,260.35313870985215,201.5600624024961
2017-04-01,Schweiz,112.77283751010509,399.68429360694546
2017-04-01,Vereinigtes Königreich,131.6106124864385,148.53868194842408
2017-04-01,Österreich,103.33863275039745,441.39860139860144
2017-05-01,Frankreich,83.92023759015697,247.5161987041037
2017-05-01,Niederlande,96.83584625185814,176.42453240539368
2017-05-01,Polen,143.54897756393495,530.728241563055
2017-05-01,Rumänien,341.84043763202084,82.99531981279252
2017-05-01,Schweiz,102.82942603071949,306.8666140489344
2017-05-01,Vereinigtes Königreich,123.32577177236415,275.75931232091693
2017-05-01,Österreich,99.41706412294647,671.3286713286715
2017-06-01,Frankreich,81.12006788290199,187.25701943844493
2017-06-01,Niederlande,104.22595030792098,139.3649412788169
2017-06-01,Polen,151.81214371633283,481.7051509769094
2017-06-01,Rumänien,336.8520825434653,202.18408736349454
2017-06-01,Schweiz,93.37105901374294,161.01026045777425
2017-06-01,Vereinigtes Königreich,117.52638327251208,282.6361031518625
2017-06-01,Österreich,93.90567037625861,396.08391608391617
2017-07-01,Frankreich,102.33347475604582,117.92656587473003
2017-07-01,Niederlande,122.57379486090466,136.23314484558503
2017-07-01,Polen,169.0811150044454,517.9396092362344
2017-07-01,Rumänien,319.2222282402643,179.71918876755072
2017-07-01,Schweiz,128.29426030719483,175.2170481452249
2017-07-01,Vereinigtes Königreich,162.73794259788934,272.3209169054441
2017-07-01,Österreich,136.40699523052464,654.5454545454547
2017-08-01,Frankreich,133.89902418328384,178.83369330453564
2017-08-01,Niederlande,141.17647058823528,81.42670726402784
2017-08-01,Polen,139.42785419172637,532.8596802841919
2017-08-01,Rumänien,318.2473054216541,162.87051482059283
2017-08-01,Schweiz,148.18108326596607,373.1649565903709
2017-08-01,Vereinigtes Königreich,208.30456652529836,248.25214899713467
2017-08-01,Österreich,129.62374138844729,550.4895104895104
2017-09-01,Frankreich,221.04369961815866,228.07775377969764
2017-09-01,Niederlande,151.6245487364621,195.2153110047847
2017-09-01,Polen,144.67862559489566,686.3232682060391
2017-09-01,Rumänien,351.05345826788715,322.62090483619346
2017-09-01,Schweiz,217.29991915925626,182.79400157853195
2017-09-01,Vereinigtes Königreich,229.60844264720384,293.6389684813754
2017-09-01,Österreich,153.89507154213035,392.7272727272728
2017-10-01,Frankreich,185.82944420873991,174.9460043196544
2017-10-01,Niederlande,125.37693777872158,99.69551979121357
2017-10-01,Polen,133.08927357355788,415.63055062166956
2017-10-01,Rumänien,315.8587445160592,154.13416536661467
2017-10-01,Schweiz,176.3136620856912,286.97711128650354
2017-10-01,Vereinigtes Königreich,189.722852352303,246.8767908309456
2017-10-01,Österreich,155.48489666136726,401.1188811188812
2017-11-01,Frankreich,94.8663555366992,266.30669546436286
2017-11-01,Niederlande,105.50010617965597,180.0782949108308
2017-11-01,Polen,113.51916740756236,402.84191829484905
2017-11-01,Rumänien,267.22634458105404,292.04368174726994
2017-11-01,Schweiz,113.7429264349232,445.1460142067876
2017-11-01,Vereinigtes Königreich,121.43209389486142,208.36676217765043
2017-11-01,Österreich,96.02543720190779,449.7902097902099
2017-12-01,Frankreich,65.16758591429783,143.84449244060477
2017-12-01,Niederlande,92.63113187513272,105.95911265767725
2017-12-01,Polen,62.33983578264735,447.6021314387212
2017-12-01,Rumänien,164.98943833613174,204.0561622464899
2017-12-01,Schweiz,78.33468067906225,231.0970797158642
2017-12-01,Vereinigtes Königreich,93.14528059966467,193.23782234957022
2017-12-01,Österreich,81.82299947005829,427.972027972028
2018-01-01,Frankreich,106.49130250318201,330.4535637149028
2018-01-01,Niederlande,115.05627521766829,177.9904306220096
2018-01-01,Polen,128.99952931332044,615.9857904085256
2018-01-01,Rumänien,347.4137464117424,160.3744149765991
2018-01-01,Schweiz,157.3969280517381,439.46329913180733
2018-01-01,Vereinigtes Königreich,146.16826116974062,214.55587392550143
2018-01-01,Österreich,112.241653418124,538.7412587412587
2018-02-01,Frankreich,93.67840475180313,130.2375809935205
2018-02-01,Niederlande,112.38054788702485,182.68812527185733
2018-02-01,Polen,116.59432038073322,658.6145648312612
2018-02-01,Rumänien,307.79938254888157,190.95163806552267
2018-02-01,Schweiz,98.94907033144705,382.63614838200476
2018-02-01,Vereinigtes Königreich,113.265608048131,265.44412607449857
2018-02-01,Österreich,94.01165871754107,622.6573426573427
2018-03-01,Frankreich,116.92829868476878,213.82289416846655
2018-03-01,Niederlande,114.2917816946273,188.42975206611573
2018-03-01,Polen,120.04602269755766,699.1119005328595
2018-03-01,Rumänien,310.72415100471216,177.84711388455543
2018-03-01,Schweiz,129.02182700080843,246.25098658247828
2018-03-01,Vereinigtes Königreich,138.12013019035408,236.56160458452726
2018-03-01,Österreich,105.77636459989401,523.6363636363636
2018-04-01,Frankreich,109.03691132795927,184.0172786177106
2018-04-01,Niederlande,114.5466128689743,166.50717703349284
2018-04-01,Polen,133.73777522096125,419.89342806394313
2018-04-01,Rumänien,345.59389048367007,212.79251170046805
2018-04-01,Schweiz,130.71948261924013,319.1791633780584
2018-04-01,Vereinigtes Königreich,128.77009567018445,185.6733524355301
2018-04-01,Österreich,114.67938526762056,444.7552447552447
2018-05-01,Frankreich,77.9804836656767,215.11879049676028
2018-05-01,Niederlande,98.8744956466341,216.6159199652023
2018-05-01,Polen,129.43883688091626,460.3907637655418
2018-05-01,Rumänien,367.31842062503387,219.65678627145087
2018-05-01,Schweiz,92.64349232012935,393.0544593528018
2018-05-01,Vereinigtes Königreich,120.84031955814183,259.94269340974216
2018-05-01,Österreich,91.8918918918919,620.9790209790209
2018-06-01,Frankreich,81.20492151039457,261.1231101511879
2018-06-01,Niederlande,91.35697600339775,194.6933449325794
2018-06-01,Polen,140.02405731917787,598.9342806394317
2018-06-01,Rumänien,358.3328819801766,286.4274570982839
2018-06-01,Schweiz,99.91915925626516,271.82320441988946
2018-06-01,Vereinigtes Königreich,129.36187000690404,343.1518624641834
2018-06-01,Österreich,94.11764705882352,604.1958041958043
2018-07-01,Frankreich,95.5451845566398,185.9611231101512
2018-07-01,Niederlande,120.02548311743469,143.01870378425406
2018-07-01,Polen,152.06317661210187,458.259325044405
2018-07-01,Rumänien,325.8842008341007,240.87363494539784
2018-07-01,Schweiz,134.1147938561035,207.41910023677974
2018-07-01,Vereinigtes Königreich,145.93155143505277,238.6246418338109
2018-07-01,Österreich,127.71595124536302,568.9510489510491
2018-08-01,Frankreich,127.53500212134068,264.3628509719222
2018-08-01,Niederlande,127.67041834784453,113.26663766855157
2018-08-01,Polen,134.06202604466293,483.83658969804617
2018-08-01,Rumänien,323.0569246601311,268.9547581903276
2018-08-01,Schweiz,164.6725949878739,340.01578531965265
2018-08-01,Vereinigtes Königreich,209.96153466811322,259.25501432664754
2018-08-01,Österreich,133.33333333333331,731.7482517482518
2018-09-01,Frankreich,224.86211285532457,248.81209503239737
2018-09-01,Niederlande,146.6553408366957,253.15354501957378
2018-09-01,Polen,138.20406882485224,752.3978685612789
2018-09-01,Rumänien,372.0467962952933,230.26521060842438
2018-09-01,Schweiz,210.02425222312047,438.516179952644
2018-09-01,Vereinigtes Königreich,241.68063911628366,224.87106017191985
2018-09-01,Österreich,154.74297827239002,582.3776223776224
2018-10-01,Frankreich,193.29656342808653,187.9049676025918
2018-10-01,Niederlande,130.9832236143555,243.23618964767292
2018-10-01,Polen,135.21259348360442,522.202486678508
2018-10-01,Rumänien,370.0482045171424,175.35101404056164
2018-10-01,Schweiz,169.52303961196444,369.37647987371747
2018-10-01,Vereinigtes Königreich,203.45201696419767,258.5673352435531
2018-10-01,Österreich,159.93640699523053,602.5174825174826
2018-11-01,Frankreich,83.41111582520153,323.97408207343415
2018-11-01,Niederlande,104.86302824378848,150.84819486733363
2018-11-01,Polen,106.26013283824068,615.9857904085256
2018-11-01,Rumänien,276.00064994854574,200.9360374414977
2018-11-01,Schweiz,113.01535974130962,338.1215469613259
2018-11-01,Vereinigtes Königreich,124.50932044580334,246.18911174785106
2018-11-01,Österreich,102.49072602013779,1013.706293706294
2018-12-01,Frankreich,65.08273228680525,384.88120950323975
2018-12-01,Niederlande,93.52304098534721,286.5593736407134
2018-12-01,Polen,59.83996652894723,513.6767317939609
2018-12-01,Rumänien,165.8668688728809,267.08268330733233
2018-12-01,Schweiz,84.64025869037995,467.8768745067087
2018-12-01,Vereinigtes Königreich,100.48328237498767,277.13467048710606
2018-12-01,Österreich,72.07207207207207,580.6993006993008
2019-01-01,Frankreich,103.35171828595674,261.1231101511879
2019-01-01,Niederlande,117.98683372265873,168.07307525010876
2019-01-01,Polen,125.25495528476544,720.4262877442274
2019-01-01,Rumänien,374.2566213508097,309.5163806552262
2019-01-01,Schweiz,140.90541632983025,393.0544593528018
2019-01-01,Vereinigtes Königreich,166.8803629549265,279.1977077363897
2019-01-01,Österreich,103.86857445680975,500.1398601398602
2019-02-01,Frankreich,92.74501484938482,161.33909287257018
2019-02-01,Niederlande,110.21448290507539,205.13266637668553
2019-02-01,Polen,109.98378745881492,630.9058614564831
2019-02-01,Rumänien,326.1116828251097,143.52574102964118
2019-02-01,Schweiz,87.55052546483428,484.92501973164946
2019-02-01,Vereinigtes Königreich,162.85629746523327,289.51289398280807
2019-02-01,Österreich,102.7027027027027,805.5944055944057
2019-03-01,Frankreich,116.75859142978362,274.0820734341253
2019-03-01,Niederlande,118.49649607135274,188.42975206611573
2019-03-01,Polen,124.75288949322734,411.36767317939615
2019-03-01,Rumänien,340.5080431132535,126.05304212168487
2019-03-01,Schweiz,136.78253839935329,328.65035516969215
2019-03-01,Vereinigtes Königreich,179.78104349541374,348.6532951289399
2019-03-01,Österreich,105.35241123476418,1003.6363636363637
2019-04-01,Frankreich,112.85532456512517,229.37365010799135
2019-04-01,Niederlande,110.34189849224887,193.64941278816877
2019-04-01,Polen,105.07818628732808,447.6021314387212
2019-04-01,Rumänien,285.7011319937172,96.72386895475819
2019-04-01,Schweiz,129.50687146321746,405.36700868192577
2019-04-01,Vereinigtes Königreich,129.48022487424794,152.66475644699142
2019-04-01,Österreich,101.74880763116056,892.867132867133
2019-05-01,Frankreich,78.40475180313959,150.9719222462203
2019-05-01,Niederlande,89.44574219579529,119.00826446280992
2019-05-01,Polen,112.74514931227446,549.9111900532858
2019-05-01,Rumänien,332.9198938417375,196.56786271450858
2019-05-01,Schweiz,94.0986257073565,450.8287292817679
2019-05-01,Vereinigtes Königreich,109.95167176250125,310.8309455587393
2019-05-01,Österreich,89.45416004239533,548.811188811189
2019-06-01,Frankreich,82.39287229529062,208.63930885529157
2019-06-01,Niederlande,82.31046931407941,150.84819486733363
2019-06-01,Polen,117.85994456356886,667.1403197158082
2019-06-01,Rumänien,310.07420245897197,160.3744149765991
2019-06-01,Schweiz,99.19159256265158,383.583267561168
2019-06-01,Vereinigtes Königreich,123.08906203767631,370.6590257879657
2019-06-01,Österreich,97.19130895601484,580.6993006993008
2019-07-01,Frankreich,101.56979210861263,226.13390928725696
2019-07-01,Niederlande,123.84795073263962,159.19965202261855
2019-07-01,Polen,140.6411798546101,530.728241563055
2019-07-01,Rumänien,324.81178573362945,121.06084243369735
2019-07-01,Schweiz,130.23443815683103,404.4198895027623
2019-07-01,Vereinigtes Königreich,145.69484170036492,266.81948424068776
2019-07-01,Österreich,127.18600953895071,634.4055944055945
2019-08-01,Frankreich,133.13534153585064,236.50107991360693
2019-08-01,Niederlande,137.09917179868336,227.5772074815137
2019-08-01,Polen,114.04215260708122,596.8028419182948
2019-08-01,Rumänien,312.2027839462709,169.73478939157562
2019-08-01,Schweiz,153.51657235246566,447.98737174427777
2019-08-01,Vereinigtes Königreich,196.82414439293817,208.36676217765043
2019-08-01,Österreich,122.94647588765235,552.1678321678322
2019-09-01,Frankreich,218.9223589308443,261.7710583153348
2019-09-01,Niederlande,143.97961350605223,184.77598956067857
2019-09-01,Polen,128.43470529784008,605.328596802842
2019-09-01,Rumänien,388.00303309321345,162.87051482059283
2019-09-01,Schweiz,213.17704122877933,375.05919494869767
2019-09-01,Vereinigtes Königreich,247.8350922181675,308.76790830945555
2019-09-01,Österreich,149.23158452570217,599.1608391608393
2019-10-01,Frankreich,190.24183283835384,218.35853131749462
2019-10-01,Niederlande,126.65109365045657,235.40669856459334
2019-10-01,Polen,112.46273730453429,517.9396092362344
2019-10-01,Rumänien,333.1473758327466,195.9438377535101
2019-10-01,Schweiz,164.91511721907844,358.95816890292025
2019-10-01,Vereinigtes Königreich,220.96853733109776,237.93696275071636
2019-10-01,Österreich,146.36989931107578,634.4055944055945
2019-11-01,Frankreich,80.10182435299109,158.09935205183587
2019-11-01,Niederlande,103.84370354640052,216.6159199652023
2019-11-01,Polen,91.73160399560693,279.21847246891656
2019-11-01,Rumänien,246.81796024481395,106.08424336973479
2019-11-01,Schweiz,90.94583670169766,267.0876085240726
2019-11-01,Vereinigtes Königreich,120.84031955814183,154.04011461318052
2019-11-01,Österreich,89.45416004239533,584.0559440559442
2019-12-01,Frankreich,66.69495120916419,250.1079913606912
2019-12-01,Niederlande,92.75854746230621,235.40669856459334
2019-12-01,Polen,54.23356519010512,532.8596802841919
2019-12-01,Rumänien,156.57260466879706,205.92823712948518
2019-12-01,Schweiz,74.21180274858528,307.8137332280978
2019-12-01,Vereinigtes Königreich,107.46621954827893,276.4469914040115
2019-12-01,Österreich,76.94753577106518,275.24475524475525
2020-01-01,Frankreich,,285.09719222462195
2020-01-01,Niederlande,,262.02696824706396
2020-01-01,Polen,,682.0603907637657
2020-01-01,Rumänien,,197.19188767550705
2020-01-01,Schweiz,,401.57853196527225
2020-01-01,Vereinigtes Königreich,,292.9512893982808
2020-01-01,Österreich,,550.4895104895104
2020-02-01,Frankreich,,233.90928725701943
2020-02-01,Niederlande,,231.75293605915618
2020-02-01,Polen,,566.96269982238
2020-02-01,Rumänien,,321.3728549141966
2020-02-01,Schweiz,,271.82320441988946
2020-02-01,Vereinigtes Königreich,,295.0143266475645
2020-02-01,Österreich,,448.1118881118882
2020-03-01,Frankreich,,223.54211663066957
2020-03-01,Niederlande,,136.75511091779035
2020-03-01,Polen,,607.4600355239788
2020-03-01,Rumänien,,223.4009360374415
2020-03-01,Schweiz,,333.385951065509
2020-03-01,Vereinigtes Königreich,,233.1232091690545
2020-03-01,Österreich,,391.0489510489511
2020-04-01,Frankreich,,382.9373650107991
2020-04-01,Niederlande,,138.84297520661158
2020-04-01,Polen,,392.18472468916514
2020-04-01,Rumänien,,293.29173166926677
2020-04-01,Schweiz,,326.75611681136536
2020-04-01,Vereinigtes Königreich,,311.5186246418338
2020-04-01,Österreich,,412.86713286713297
2020-05-01,Frankreich,,412.74298056155504
2020-05-01,Niederlande,,158.15571987820795
2020-05-01,Polen,,211.01243339253998
2020-05-01,Rumänien,,208.42433697347897
2020-05-01,Schweiz,,291.7127071823204
2020-05-01,Vereinigtes Königreich,,218.6819484240688
2020-05-01,Österreich,,587.4125874125875
2020-06-01,Frankreich,,257.8833693304535
2020-06-01,Niederlande,,222.87951283166595
2020-06-01,Polen,,430.550621669627
2020-06-01,Rumänien,,240.24960998439937
2020-06-01,Schweiz,,303.07813733228096
2020-06-01,Vereinigtes Königreich,,206.99140401146133
2020-06-01,Österreich,,521.958041958042
2020-07-01,Frankreich,,234.55723542116633
2020-07-01,Niederlande,,180.0782949108308
2020-07-01,Polen,,703.3747779751333
2020-07-01,Rumänien,,172.85491419656788
2020-07-01,Schweiz,,617.5217048145224
2020-07-01,Vereinigtes Königreich,,267.50716332378227
2020-07-01,Österreich,,808.9510489510492
2020-08-01,Frankreich,,257.2354211663067
2020-08-01,Niederlande,,244.28012179208355
2020-08-01,Polen,,679.9289520426287
2020-08-01,Rumänien,,247.7379095163807
2020-08-01,Schweiz,,319.1791633780584
2020-08-01,Vereinigtes Königreich,,288.8252148997135
2020-08-01,Österreich,,620.9790209790209
2020-09-01,Frankreich,,205.39956803455723
2020-09-01,Niederlande,,243.7581557198782
2020-09-01,Polen,,439.076376554174
2020-09-01,Rumänien,,189.70358814352574
2020-09-01,Schweiz,,537.0165745856352
2020-09-01,Vereinigtes Königreich,,335.58739255014325
2020-09-01,Österreich,,709.9300699300701
2020-10-01,Frankreich,,231.96544276457885
2020-10-01,Niederlande,,194.6933449325794
2020-10-01,Polen,,422.02486678507995
2020-10-01,Rumänien,,200.9360374414977
2020-10-01,Schweiz,,431.8863456985003
2020-10-01,Vereinigtes Königreich,,236.56160458452726
2020-10-01,Österreich,,709.9300699300701
2020-11-01,Frankreich,,219.00647948164143
2020-11-01,Niederlande,,173.81470204436712
2020-11-01,Polen,,656.4831261101243
2020-11-01,Rumänien,,203.43213728549142
2020-11-01,Schweiz,,465.0355169692185
2020-11-01,Vereinigtes Königreich,,296.3896848137536
2020-11-01,Österreich,,500.1398601398602
2020-12-01,Frankreich,,217.06263498920083
2020-12-01,Niederlande,,153.97999130056547
2020-12-01,Polen,,475.3108348134991
2020-12-01,Rumänien,,265.210608424337
2020-12-01,Schweiz,,342.85714285714283
2020-12-01,Vereinigtes Königreich,,233.81088825214903
2020-12-01,Österreich,,496.7832167832168
