date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2018-09-01,Griechenland,303.30618112122664,177.3712084737602
2018-10-01,Griechenland,336.9429803545759,85.50794415021666
2018-11-01,Griechenland,249.2573071394346,119.59557053442464
2018-12-01,Griechenland,190.991854336368,66.4419836302359
2019-01-01,Griechenland,240.24916147580257,176.21569571497352
2019-02-01,Griechenland,206.51653090560615,147.32787674530573
2019-03-01,Griechenland,218.01629132726404,85.50794415021666
2019-04-01,Griechenland,212.55390512697653,83.19691863264323
2019-05-01,Griechenland,190.89602299952085,57.77563793933558
2019-06-01,Griechenland,185.3378054623862,105.15166104959076
2019-07-01,Griechenland,208.81648298993773,106.8849301877708
2019-08-01,Griechenland,198.27503593675132,135.7727491574386
2019-09-01,Griechenland,271.49017728797315,182.57101588830042
2019-10-01,Griechenland,280.0191662673694,113.81800674049107
2019-11-01,Griechenland,233.92429324389076,82.0414058738565
2019-12-01,Griechenland,162.91327264015334,97.06307173808378
2020-01-01,Griechenland,,147.32787674530573
2020-02-01,Griechenland,,110.35146846413096
2020-03-01,Griechenland,,70.4862782859894
2020-04-01,Griechenland,,80.8858931150698
2020-05-01,Griechenland,,116.70678863745788
2020-06-01,Griechenland,,116.1290322580645
2020-07-01,Griechenland,,122.48435243139141
2020-08-01,Griechenland,,105.15166104959076
2020-09-01,Griechenland,,165.81608088589311
2020-10-01,Griechenland,,98.21858449687048
2020-11-01,Griechenland,,97.64082811747711
2020-12-01,Griechenland,,81.46364949446317
